LOCATION_TEXT,ROAD,WEATHER,LIGHT,DESC,REPORTING_AGENCY,MAIN_CAUSE,INCIDENTDETAILS_ID,DATE_UTC,TIME_UTC,ADDRESS,killed_driver,killed_passenger,killed_pedestrian,injured_driver,injured_passenger,injured_pedestrian,killed_uncategorized,injured_uncategorized,killed_total,injured_total,DATETIME_PST,SEVERITY,Y,X,COLLISION_TYPE
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 1.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Kaingin Road Quezon City",MMDA Road Safety Unit,,edc4076c-ed39-4d1f-860f-3b47da834173,2014-10-14,12:20:00,EDSA Roosevelt Ave.  Quezon City,0,0,0,1,0,0,0,0,0,1,2014-10-14 20:20,Injury,14.65746493,121.0109963,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Side Swipe, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Misamis St. Quezon City",MMDA Road Safety Unit,,d798f196-47da-4c87-b201-a9bd6b72e275,2014-10-14,10:50:00,EDSA Roosevelt Ave.  Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-14 18:50,Property,14.65602348,121.0285212,Side Swipe
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA ""U Turn Slot"", Quezon Ave. Quezon City",MMDA Road Safety Unit,,2c79405e-0ece-4e49-8f39-2df949cd70b3,2014-10-14,10:00:00,EDSA How Mart Road Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-14 18:00,Property,14.64514084,121.0368795,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Rear-end, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA ""U"" turn slot, Ortigas Ave. Quezon City",MMDA Road Safety Unit,,e3f7087f-cf5f-470e-a956-5bcce00cd4d0,2014-10-14,08:30:00,EDSA Balintawak Market  Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-14 16:30,Property,14.59252096,121.0581848,Rear-End
None,EDSA,None,None,"No Accident Factor, Hit Parked Vehicle, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA GMA Drive Quezon City",MMDA Road Safety Unit,,33e429e0-faf7-4036-8403-0e8313447b59,2014-10-14,03:35:00,EDSA Main Ave.  Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-14 11:35,Property,14.63467214,121.0435714,Hit Object
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Roosevelt Ave. Quezon City",MMDA Road Safety Unit,,e6d04fa9-a47c-4042-afea-2e91bb6ce28f,2014-10-14,01:30:00,EDSA Ortigas Ave. Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-14 9:30,Property,14.65762047,121.0196373,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Hit and Run (No Collision Stated), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Camp Aguinaldo, Socorro Quezon City",MMDA Road Safety Unit,,52d31eca-eaa4-4888-992e-1791116c63e6,2014-10-14,00:55:00,EDSA Col. Bonny Serrano Ave. Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-14 8:55,Property,14.6098829,121.0556752,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Side Swipe, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Balintawak Market Quezon City",MMDA Road Safety Unit,,471ca52a-5818-43ea-acd6-17eeeb44bb6e,2014-10-13,11:20:00,EDSA P. Tuazon Blvd. Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-13 19:20,Property,14.65740947,121.0025737,Side Swipe
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Kamuning Road Quezon City",MMDA Road Safety Unit,,28c1cf2e-85b6-49de-a609-908c3272fc1c,2014-10-13,08:25:00,EDSA East Ave. Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-13 16:25,Property,14.63075725,121.0457548,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Santolan MRT Station  Quezon City",MMDA Road Safety Unit,,a373293d-64e2-48be-ba53-5faa7c5fdd59,2014-10-13,07:15:00,EDSA Monte De Piedad Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-13 15:15,Property,14.60773988,121.0564577,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA North Ave. Quezon City",MMDA Road Safety Unit,,9bb56602-8540-4d37-971e-e55772f119c8,2014-10-13,06:00:00,"EDSA ""U"" turn slot, Ramon Magsaysay Quezon City",0,0,0,0,0,0,0,0,0,0,2014-10-13 14:00,Property,14.65553839,121.0299647,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA SM City North Quezon City",MMDA Road Safety Unit,,749097ac-7762-434f-8155-c7ce023b4869,2014-10-13,04:40:00,"EDSA ""U"" turn slot, Bungad Quezon City",0,0,0,0,0,0,0,0,0,0,2014-10-13 12:40,Property,14.6563096,121.02741,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Side Swipe, 1.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Liberty St.  Quezon City",MMDA Road Safety Unit,,c3d07d12-17d5-4c96-b503-e5b23918a108,2014-10-13,00:45:00,"EDSA ""U"" turn slot, Quezon City Academy Quezon City",0,0,0,1,0,0,0,0,0,1,2014-10-13 8:45,Injury,14.61201463,121.0547211,Side Swipe
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Congressional Ave. Quezon City",MMDA Road Safety Unit,,b36bf36e-b82e-4fea-8953-3484cc2b5dc7,2014-10-12,10:40:00,EDSA Robinsons Galleria basement parking Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-12 18:40,Property,14.6571804,120.9927185,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Side Swipe, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Robinsons Galleria, Ugong Norte Quezon City",MMDA Road Safety Unit,,cebb1f45-cb39-43a8-8a22-bf51d6b7fd87,2014-10-12,07:00:00,EDSA Monte De Piedad St.  Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-12 15:00,Property,14.59206941,121.058228,Side Swipe
None,EDSA,None,None,"No Accident Factor, Rear-end, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Timog Ave.  Quezon City",MMDA Road Safety Unit,,8c5848e0-40b2-402b-92c0-d1ce2d31e1b6,2014-10-12,06:35:00,"EDSA ""U"" turn slot, Bungad Quezon City",0,0,0,0,0,0,0,0,0,0,2014-10-12 14:35,Property,14.63293559,121.0446304,Rear-End
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Monte De Piedad St.  Quezon City",MMDA Road Safety Unit,,f50b09ed-417c-4e1c-a971-5975726ec7cd,2014-10-11,20:00:00,EDSA Timog Ave.  Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-12 4:00,Property,14.62346937,121.0491711,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Hit Object (Barrier-Concrete), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Mapagmahal St.  Quezon City",MMDA Road Safety Unit,,bf10bfaf-5e90-481a-a30c-81a82cc66eb9,2014-10-11,19:00:00,EDSA P. Tuazon St. Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-12 3:00,Property,14.63185046,121.0455315,Hit Object
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Quezon Ave. Quezon City",MMDA Road Safety Unit,,2cf5376f-171b-4dab-a748-102efc2c2704,2014-10-11,14:10:00,EDSA San Martin de Porres Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-11 22:10,Property,14.6442444,121.0375839,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Side Swipe, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Aurora Blvd. Quezon City",MMDA Road Safety Unit,,8b2a2636-7876-43c5-b70d-c19a823b7fa4,2014-10-11,11:00:00,EDSA NIA Road Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-11 19:00,Property,14.62163653,121.0501573,Side Swipe
None,EDSA,None,None,"No Accident Factor, Side Swipe, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Whiteplains Ave.  Quezon City",MMDA Road Safety Unit,,e9c006c3-900f-42de-9c1b-a0d2b074e5a7,2014-10-11,10:00:00,EDSA Monte De Piedad St.  Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-11 18:00,Property,14.59961782,121.0596522,Side Swipe
None,EDSA,None,None,"No Accident Factor, Rear-end, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA New York St.  Quezon City",MMDA Road Safety Unit,,c4786957-a17b-47da-bf97-eb40fe3d7adb,2014-10-10,23:15:00,EDSA Main Ave. Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-11 7:15,Property,14.62568514,121.0482307,Rear-End
None,EDSA,None,None,"No Accident Factor, Rear-end, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Main Ave.  Quezon City",MMDA Road Safety Unit,,6e824f7f-6a7f-4ae7-8812-748161862ba0,2014-10-10,13:30:00,EDSA Kamuning Road Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-10 21:30,Property,14.61376458,121.0537933,Rear-End
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Congressional Ave. Quezon City",MMDA Road Safety Unit,,acb1efef-8ff6-4e4c-a347-c22fafc3b71c,2014-10-10,10:10:00,"EDSA  Robinsons Galleria, Ugong Norte Quezon City",0,0,0,0,0,0,0,0,0,0,2014-10-10 18:10,Property,14.6571804,120.9927185,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA North Ave. Quezon City",MMDA Road Safety Unit,,ce45b2e0-fd0b-4c05-95cb-d42f6681afb3,2014-10-10,07:00:00,"EDSA ""U"" turn slot, Kamuning Quezon City",0,0,0,0,0,0,0,0,0,0,2014-10-10 15:00,Property,14.65553839,121.0299647,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA ""U Turn Slot"", Roosevelt Ave. Quezon City",MMDA Road Safety Unit,,25e8ce74-ac07-44e7-baff-af3265ec847f,2014-10-10,04:00:00,EDSA Victory Liner Terminal Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-10 12:00,Property,14.65770639,121.0197573,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Rear-end, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Panay Ave. Quezon City",MMDA Road Safety Unit,,63e27c8a-8f86-4635-866c-7e172c087bb9,2014-10-09,23:00:00,EDSA Ortigas Ave. Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-10 7:00,Property,14.64294686,121.0381076,Rear-End
None,EDSA,None,None,"No Accident Factor, Hit and Run (No Collision Stated), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Ortigas Ave.  Quezon City",MMDA Road Safety Unit,,bd16f4e9-1f9b-4ca4-92d2-98e59998a72b,2014-10-09,21:30:00,EDSA Quezon Ave. Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-10 5:30,Property,14.59275486,121.0584221,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Rear-end, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA  Whiteplains Ave.  Quezon City",MMDA Road Safety Unit,,3a4dd338-a5d5-47a9-8849-981dbce4f240,2014-10-09,13:00:00,EDSA Ortigas Ave. Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-09 21:00,Property,14.59957564,121.0597557,Rear-End
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Whiteplains Ave.  Quezon City",MMDA Road Safety Unit,,17044335-4eef-49b8-b37e-e80b61c5bf56,2014-10-09,08:45:00,"EDSA ""U"" turn slot, Aurora Blvd.  Quezon City",0,0,0,0,0,0,0,0,0,0,2014-10-09 16:45,Property,14.59961782,121.0596522,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Rear-end, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Kamuning Road Intersection  Quezon City",MMDA Road Safety Unit,,e9a1e0ce-4fd1-4c79-896f-202ff3b9387a,2014-10-09,06:05:00,"EDSA ""U"" turn slot, Ramon Magsaysay Quezon City",0,0,0,0,0,0,0,0,0,0,2014-10-09 14:05,Property,14.63079118,121.0458085,Rear-End
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA North Ave. MRT Station Quezon City",MMDA Road Safety Unit,,6a18b2b6-b0d5-4986-9c32-2c2778804f7a,2014-10-09,01:20:00,EDSA Mother Ignacia St.  Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-09 9:20,Property,14.65553839,121.0299647,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Angle Impact, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Aurora Blvd.  Quezon City",MMDA Road Safety Unit,,737ccc11-0d28-4594-862c-521cd2a3a166,2014-10-08,21:00:00,EDSA Kamuning Road Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-09 5:00,Property,14.6217569,121.0502544,Angle Impact
None,EDSA,None,None,"No Accident Factor, Side Swipe, 1.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Banahaw St.  Quezon City",MMDA Road Safety Unit,,50f2e038-9327-4cdf-8121-fba6d59dd8b0,2014-10-08,18:55:00,EDSA Col. Bonny Serrano Ave. Quezon City,0,0,0,1,0,0,0,0,0,1,2014-10-09 2:55,Injury,14.61797303,121.0516572,Side Swipe
None,EDSA,None,None,"No Accident Factor, Rear-end, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA  Aurora Blvd.  Quezon City",MMDA Road Safety Unit,,2343f529-9cf1-43bd-aa79-df95da638a04,2014-10-08,07:25:00,EDSA Seminary Road Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-08 15:25,Property,14.62163216,121.0502064,Rear-End
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA ""U Turn Slot"", Quezon Ave. Quezon City",MMDA Road Safety Unit,,6a587410-a84d-4fb4-b370-275cdeb3df12,2014-10-08,04:40:00,EDSA Kamuning Road Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-08 12:40,Property,14.64514084,121.0368795,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA North Ave. Quezon City",MMDA Road Safety Unit,,c80c39b4-e3a2-47be-9aac-fa4ac33fd22a,2014-10-07,23:30:00,"EDSA Robinsons Galleria, Ortigas Quezon City",0,0,0,0,0,0,0,0,0,0,2014-10-08 7:30,Property,14.65553839,121.0299647,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Quezon Ave. Quezon City",MMDA Road Safety Unit,,9f90ad8f-6eb2-462b-a331-73c03703904d,2014-10-07,22:00:00,EDSA East Ave. Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-08 6:00,Property,14.6442444,121.0375839,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Side Swipe, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA North Ave. MRT Station Quezon City",MMDA Road Safety Unit,,5a43be18-4cbf-4da7-b744-b983772ca410,2014-10-07,21:30:00,EDSA Paramount Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-08 5:30,Property,14.65553839,121.0299647,Side Swipe
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA SM Loading Bay Quezon City",MMDA Road Safety Unit,,927d474c-0da4-42de-ba74-fe55dd2c238d,2014-10-07,14:00:00,EDSA Gen. Roxas Ave. Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-07 22:00,Property,14.65748566,121.0224094,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA San Martin De Porres Quezon City",MMDA Road Safety Unit,,ccd116e8-6d60-45e6-a6c4-eb3d62cbbf69,2014-10-07,13:00:00,EDSA Quezon Ave. Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-07 21:00,Property,14.61806207,121.0516007,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Kamuning Road  Quezon City",MMDA Road Safety Unit,,9fc229cf-284e-4030-976a-6f6f0518f073,2014-10-07,11:10:00,EDSA SM City Annex Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-07 19:10,Property,14.63075725,121.0457548,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA West Ave.  Quezon City",MMDA Road Safety Unit,,18531387-668f-4fce-902e-d07d07644eb4,2014-10-07,11:00:00,EDSA East Ave. Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-07 19:00,Property,14.65548924,121.0298079,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Angle Impact, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Timog Ave.  Quezon City",MMDA Road Safety Unit,,b7c07813-9aed-4e08-b505-675e39fa0fa7,2014-10-07,01:30:00,EDSA R. Magsaysay High School Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-07 9:30,Property,14.63293559,121.0446304,Angle Impact
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA U Turn Slot, Quezon Ave. Quezon City",MMDA Road Safety Unit,,0cafe01d-4a88-4c12-8899-9822a9e5cf15,2014-10-07,00:30:00,EDSA Gen. Roxas Ave. Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-07 8:30,Property,14.64506528,121.0369713,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Side Swipe, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Main Ave.  Quezon City",MMDA Road Safety Unit,,9f57897f-d93d-4a15-97dc-864cc0103cc5,2014-10-07,00:25:00,EDSA Jam Liner Terminal Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-07 8:25,Property,14.61376458,121.0537933,Side Swipe
None,EDSA,None,None,"No Accident Factor, Angle Impact, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA K-3rd St.  Quezon City",MMDA Road Safety Unit,,6508cf8a-16b1-4d86-94ae-1e157a0b44eb,2014-10-06,23:40:00,"EDSA Quezon Ave. ""U"" turn slot  Quezon City",0,0,0,0,0,0,0,0,0,0,2014-10-07 7:40,Property,14.62942357,121.0463854,Angle Impact
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Timog Ave.  Quezon City",MMDA Road Safety Unit,,8ce0ce96-8239-481e-ac88-93acb5f91d3f,2014-10-06,23:00:00,EDSA GMA Drive Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-07 7:00,Property,14.63293559,121.0446304,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Corregidor St. Quezon City",MMDA Road Safety Unit,,f7f0ecf5-249f-4f78-be1c-c3fec74fb4ed,2014-10-06,22:45:00,EDSA 5 Star Bus Terminal  Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-07 6:45,Property,14.65707679,121.0241648,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Side Swipe, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA East Ave. Quezon City",MMDA Road Safety Unit,,ce301aeb-a439-49ef-a42a-080423aba7fa,2014-10-06,13:30:00,EDSA Aurora Blvd.  Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-06 21:30,Property,14.6328297,121.0451176,Side Swipe
None,EDSA,None,None,"No Accident Factor, Rear-end, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Timog Ave.  Quezon City",MMDA Road Safety Unit,,8cfc05a5-64a5-49ba-910a-26a2f89ba93c,2014-10-06,13:05:00,EDSA Quezon Ave. Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-06 21:05,Property,14.63293559,121.0446304,Rear-End
None,EDSA,None,None,"No Accident Factor, Rear-end, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Ermin Garcia St.  Quezon City",MMDA Road Safety Unit,,7b289478-499c-4b46-afa1-02b7f8478c86,2014-10-06,08:30:00,EDSA Col. Bonny Serrano Ave. Extn. Quezon City,0,0,0,0,0,0,0,0,0,0,2014-10-06 16:30,Property,14.62758814,121.047487,Rear-End
